STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,HOUSEHOLD_TYPE,Household type,AGE_CHILDREN,Age of children,INCOME_PREV,Earnings in the previous job,INCOME_PART,Earnings of the spouse,UNEMP_DURATION,Unemployment duration,SOC_ASS_BENEFIT,Claim social assistance or minimum income benefits,HOUSE_BENEFIT,Claim rent supplements,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,LTU,Lithuania,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M25,25 months,YES,Yes,YES,Yes,A,Annual,2023,,31,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,GBR,United Kingdom,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M55,55 months,YES,Yes,YES,Yes,A,Annual,2023,,32,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,MLT,Malta,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M33,33 months,YES,Yes,YES,Yes,A,Annual,2023,,50,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,JPN,Japan,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M22,22 months,YES,Yes,YES,Yes,A,Annual,2023,,39,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,EST,Estonia,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M58,58 months,YES,Yes,YES,Yes,A,Annual,2023,,28,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,IRL,Ireland,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M36,36 months,YES,Yes,YES,Yes,A,Annual,2023,,42,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,NOR,Norway,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M51,51 months,YES,Yes,YES,Yes,A,Annual,2023,,33,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,PRT,Portugal,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M52,52 months,YES,Yes,YES,Yes,A,Annual,2023,,23,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,LVA,Latvia,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M20,20 months,YES,Yes,YES,Yes,A,Annual,2023,,37,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,NOR,Norway,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M10,10 months,YES,Yes,YES,Yes,A,Annual,2023,,62,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,POL,Poland,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M15,15 months,YES,Yes,YES,Yes,A,Annual,2023,,21,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,LTU,Lithuania,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M58,58 months,YES,Yes,YES,Yes,A,Annual,2023,,31,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,CAN,Canada,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M36,36 months,YES,Yes,YES,Yes,A,Annual,2023,,16,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,LUX,Luxembourg,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M22,22 months,YES,Yes,YES,Yes,A,Annual,2023,,48,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,FRA,France,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M11,11 months,YES,Yes,YES,Yes,A,Annual,2023,,68,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,BGR,Bulgaria,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M24,24 months,YES,Yes,YES,Yes,A,Annual,2023,,9,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,CZE,Czechia,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M32,32 months,YES,Yes,YES,Yes,A,Annual,2023,,39,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,NLD,Netherlands,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M41,41 months,YES,Yes,YES,Yes,A,Annual,2023,,49,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,CHE,Switzerland,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M20,20 months,YES,Yes,YES,Yes,A,Annual,2023,,38,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,FRA,France,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M45,45 months,YES,Yes,YES,Yes,A,Annual,2023,,32,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,DNK,Denmark,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M37,37 months,YES,Yes,YES,Yes,A,Annual,2023,,46,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,CAN,Canada,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M45,45 months,YES,Yes,YES,Yes,A,Annual,2023,,16,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,ISL,Iceland,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M14,14 months,YES,Yes,YES,Yes,A,Annual,2023,,49,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,BGR,Bulgaria,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M57,57 months,YES,Yes,YES,Yes,A,Annual,2023,,9,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,BEL,Belgium,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M39,39 months,YES,Yes,YES,Yes,A,Annual,2023,,45,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,LTU,Lithuania,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M26,26 months,YES,Yes,YES,Yes,A,Annual,2023,,31,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,GRC,Greece,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M54,54 months,YES,Yes,YES,Yes,A,Annual,2023,,18,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,CYP,Cyprus,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M26,26 months,YES,Yes,YES,Yes,A,Annual,2023,,37,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,ISR,Israel,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M41,41 months,YES,Yes,YES,Yes,A,Annual,2023,,15,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,KOR,Korea,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M32,32 months,YES,Yes,YES,Yes,A,Annual,2023,,25,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,HRV,Croatia,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M44,44 months,YES,Yes,YES,Yes,A,Annual,2023,,16,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,DEU,Germany,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M24,24 months,YES,Yes,YES,Yes,A,Annual,2023,,32,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,MLT,Malta,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M41,41 months,YES,Yes,YES,Yes,A,Annual,2023,,50,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,AUT,Austria,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M42,42 months,YES,Yes,YES,Yes,A,Annual,2023,,51,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,AUS,Australia,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M21,21 months,YES,Yes,YES,Yes,A,Annual,2023,,29,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,GBR,United Kingdom,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M14,14 months,YES,Yes,YES,Yes,A,Annual,2023,,32,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,JPN,Japan,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M31,31 months,YES,Yes,YES,Yes,A,Annual,2023,,39,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,ESP,Spain,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M19,19 months,YES,Yes,YES,Yes,A,Annual,2023,,65,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,GRC,Greece,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M46,46 months,YES,Yes,YES,Yes,A,Annual,2023,,18,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,GBR,United Kingdom,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M39,39 months,YES,Yes,YES,Yes,A,Annual,2023,,32,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,POL,Poland,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M39,39 months,YES,Yes,YES,Yes,A,Annual,2023,,21,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,KOR,Korea,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M57,57 months,YES,Yes,YES,Yes,A,Annual,2023,,25,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,NOR,Norway,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M18,18 months,YES,Yes,YES,Yes,A,Annual,2023,,62,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,LVA,Latvia,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M37,37 months,YES,Yes,YES,Yes,A,Annual,2023,,37,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,ISL,Iceland,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M39,39 months,YES,Yes,YES,Yes,A,Annual,2023,,39,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,FIN,Finland,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M7,7 months,YES,Yes,YES,Yes,A,Annual,2023,,54,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,EST,Estonia,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M1,1 month,YES,Yes,YES,Yes,A,Annual,2023,,68,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,HRV,Croatia,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M35,35 months,YES,Yes,YES,Yes,A,Annual,2023,,16,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,CZE,Czechia,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M7,7 months,YES,Yes,YES,Yes,A,Annual,2023,,39,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,DEU,Germany,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M57,57 months,YES,Yes,YES,Yes,A,Annual,2023,,32,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,HUN,Hungary,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M26,26 months,YES,Yes,YES,Yes,A,Annual,2023,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,FRA,France,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M19,19 months,YES,Yes,YES,Yes,A,Annual,2023,,68,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,NOR,Norway,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M35,35 months,YES,Yes,YES,Yes,A,Annual,2023,,33,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,NLD,Netherlands,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M50,50 months,YES,Yes,YES,Yes,A,Annual,2023,,49,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,IRL,Ireland,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M28,28 months,YES,Yes,YES,Yes,A,Annual,2023,,42,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,OECD,OECD,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M32,32 months,YES,Yes,YES,Yes,A,Annual,2023,,31,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,EST,Estonia,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M17,17 months,YES,Yes,YES,Yes,A,Annual,2023,,28,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,NLD,Netherlands,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M57,57 months,YES,Yes,YES,Yes,A,Annual,2023,,49,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,NZL,New Zealand,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M58,58 months,YES,Yes,YES,Yes,A,Annual,2023,,40,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,SVN,Slovenia,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M13,13 months,YES,Yes,YES,Yes,A,Annual,2023,,36,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,SWE,Sweden,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M44,44 months,YES,Yes,YES,Yes,A,Annual,2023,,48,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.JAI:DSD_TAXBEN_NRR@DF_NRR(1.0),Net replacement rates in unemployment,I,ESP,Spain,NHIDU,Net household income during unemployment,PT_INC_DISP_HH_BJL,Percentage of disposable household income before job loss,S_C0,"Single person, no children",Y4_6,4 and 6 years,AW100,100% of average wage,_Z,Not applicable,M26,26 months,YES,Yes,YES,Yes,A,Annual,2023,,42,,A,Normal value,0,Units,0,Zero
