"country","year","gender","age","nobs_res_1yr_log_chg","p9010_res_1yr_log_chg","p9050_res_1yr_log_chg","p5010_res_1yr_log_chg","kelley_res_1yr_log_chg","crows_res_1yr_log_chg"
"AUS",2008,"Male","46",111703,0.60953045,0.28423607,0.32529438,-0.067360543,11.999085
"AUS",2009,"Male","46",109458,0.5746755,0.25655121,0.31812429,-0.1071441,12.960263
"AUS",2010,"Male","46",105570,0.56240368,0.30546948,0.2569342,0.086299732,12.959273
"AUS",2011,"Male","46",105522,0.56281191,0.30438331,0.2584286,0.081651978,12.952975
"AUS",2012,"Male","46",108245,0.58632457,0.2784071,0.30791751,-0.050331183,13.741705
"AUS",2013,"Male","46",109929,0.58485138,0.2599802,0.32487118,-0.11095294,14.172529
"AUS",2014,"Male","46",114839,0.58046341,0.2602796,0.32018381,-0.10320068,14.709299
"AUS",2015,"Male","46",115761,0.58628362,0.2593784,0.32690522,-0.11517773,14.055984
"AUS",2016,"Male","46",122345,0.56763649,0.27290821,0.29472831,-0.038440268,13.991127
"AUS",2017,"Male","46",123124,0.53877062,0.28068629,0.2580843,0.041951049,13.723774
"AUS",2018,"Male","46",119787,0.5381012,0.27017599,0.2679252,0.0041828388,13.727492
"AUS",2019,"Male","46",117755,0.5478068,0.25987819,0.28792861,-0.051204957,12.671864
"AUS",2020,"Male","46",117823,0.57458019,0.28236681,0.29221338,-0.017136978,12.766417
"AUS",2021,"Male","46",114807,0.6004687,0.32431319,0.2761555,0.080200173,12.228541
"AUS",2022,"Male","46",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","47",177099,0.56622231,0.2851105,0.28111181,0.0070620617,12.07441
"AUS",2003,"All genders","47",182185,0.55141443,0.2843923,0.2670221,0.031501159,12.008291
"AUS",2004,"All genders","47",189380,0.57180589,0.29605392,0.27575201,0.035504896,11.1105
"AUS",2005,"All genders","47",201431,0.59179688,0.32076842,0.27102849,0.084048986,11.31412
"AUS",2006,"All genders","47",205585,0.59819686,0.31604677,0.28215009,0.056664765,11.243828
"AUS",2007,"All genders","47",215110,0.60691082,0.3330276,0.27388319,0.09745156,10.635181
"AUS",2008,"All genders","47",220160,0.62996823,0.30929333,0.3206749,-0.018066891,11.085914
"AUS",2009,"All genders","47",218625,0.58890921,0.27155009,0.31735912,-0.077786237,11.995806
"AUS",2010,"All genders","47",215618,0.58660984,0.31462669,0.27198309,0.072695009,11.793606
"AUS",2011,"All genders","47",210603,0.58763152,0.3150818,0.27254969,0.072378889,12.003868
"AUS",2012,"All genders","47",208880,0.59400219,0.28495929,0.3090429,-0.040544655,12.713432
"AUS",2013,"All genders","47",211390,0.58345723,0.27654812,0.30690908,-0.052036319,13.467813
"AUS",2014,"All genders","47",213807,0.59434342,0.28574851,0.30859488,-0.03843968,13.378544
"AUS",2015,"All genders","47",223626,0.59628099,0.28461048,0.31167051,-0.045381341,12.982256
"AUS",2016,"All genders","47",226736,0.58000791,0.29877192,0.28123599,0.03023394,12.847752
"AUS",2017,"All genders","47",242526,0.56644547,0.30521908,0.26122639,0.077664487,12.575818
"AUS",2018,"All genders","47",243990,0.55499321,0.29419661,0.26079661,0.060180914,12.740761
"AUS",2019,"All genders","47",237191,0.57466197,0.28252187,0.2921401,-0.016737184,11.421616
"AUS",2020,"All genders","47",233891,0.5949837,0.3032347,0.291749,0.01930422,11.819638
"AUS",2021,"All genders","47",229692,0.63515919,0.3454136,0.2897456,0.087644167,11.292694
"AUS",2022,"All genders","47",NA,NA,NA,NA,NA,NA
"AUS",2002,"Female","47",87422,0.59832758,0.3030605,0.29526711,0.013025301,10.957903
"AUS",2003,"Female","47",90395,0.58882809,0.3047972,0.28403091,0.035267148,10.890713
"AUS",2004,"Female","47",93728,0.61788839,0.31771269,0.3001757,0.028382145,10.239792
"AUS",2005,"Female","47",99392,0.63104248,0.34312958,0.28791291,0.087500721,10.530272
"AUS",2006,"Female","47",101888,0.63769239,0.34204862,0.29564381,0.072769895,10.508455
"AUS",2007,"Female","47",106388,0.6534434,0.35844618,0.29499722,0.097099409,10.051228
"AUS",2008,"Female","47",108908,0.66092491,0.3347249,0.32620001,0.012898431,10.26423
"AUS",2009,"Female","47",108418,0.61744022,0.29154152,0.32589871,-0.055644561,10.979299
"AUS",2010,"Female","47",106577,0.60934359,0.3238878,0.28545579,0.063071154,10.982785
"AUS",2011,"Female","47",103847,0.61565602,0.32746989,0.2881861,0.063808002,11.196857
"AUS",2012,"Female","47",103005,0.60941219,0.29872888,0.31068331,-0.019616324,11.858052
"AUS",2013,"Female","47",103536,0.60299867,0.30237389,0.30062479,0.002900667,12.252655
"AUS",2014,"Female","47",104630,0.60810888,0.30814022,0.29996869,0.013437607,12.073058
"AUS",2015,"Female","47",109942,0.60784429,0.31023502,0.2976093,0.020771313,11.77707
"AUS",2016,"Female","47",111760,0.59915638,0.32702351,0.2721329,0.091613151,11.372369
"AUS",2017,"Female","47",120386,0.58247185,0.32013792,0.2623339,0.099239163,11.563663
"AUS",2018,"Female","47",120916,0.58076763,0.3192248,0.2615428,0.099320285,11.543519
"AUS",2019,"Female","47",117466,0.60419852,0.30866531,0.29553321,0.021734737,10.332973
"AUS",2020,"Female","47",115868,0.61687177,0.3290582,0.2878136,0.066860892,10.761031
"AUS",2021,"Female","47",113972,0.66951561,0.36763808,0.3018775,0.098221138,10.587991
"AUS",2022,"Female","47",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","47",89677,0.53019428,0.2637625,0.26643181,-0.005034578,13.464451
"AUS",2003,"Male","47",91790,0.50861931,0.2589373,0.24968199,0.01819692,13.465934
"AUS",2004,"Male","47",95652,0.5211792,0.26808161,0.25309759,0.028750211,12.21763
"AUS",2005,"Male","47",102039,0.54549122,0.29072851,0.25476271,0.06593287,12.634581
"AUS",2006,"Male","47",103697,0.55494887,0.28811559,0.26683331,0.038349994,12.428557
"AUS",2007,"Male","47",108722,0.55615044,0.30549809,0.25065231,0.098616809,11.752333
"AUS",2008,"Male","47",111252,0.59556007,0.27889681,0.3166633,-0.063413396,12.088981
"AUS",2009,"Male","47",110207,0.5594731,0.2495575,0.3099156,-0.10788384,13.324176
"AUS",2010,"Male","47",109041,0.56348318,0.30542469,0.25805849,0.084059656,13.03831
"AUS",2011,"Male","47",106756,0.55892849,0.30130148,0.25762701,0.078139633,13.157043
"AUS",2012,"Male","47",105875,0.57685673,0.26872069,0.30813602,-0.068327762,13.731657
"AUS",2013,"Male","47",107854,0.564062,0.25132221,0.31273979,-0.10888445,14.656501
"AUS",2014,"Male","47",109177,0.57534319,0.2591562,0.31618699,-0.099124834,14.8046
"AUS",2015,"Male","47",113684,0.58445078,0.25635579,0.32809499,-0.12274634,14.180775
"AUS",2016,"Male","47",114976,0.56271935,0.26974532,0.292974,-0.041279327,14.327186
"AUS",2017,"Male","47",122140,0.54768759,0.28645369,0.2612339,0.046047781,13.852824
"AUS",2018,"Male","47",123074,0.52770233,0.26630121,0.26140112,0.0092857229,13.961283
"AUS",2019,"Male","47",119725,0.54416662,0.2542544,0.28991219,-0.065527342,12.561861
"AUS",2020,"Male","47",118023,0.57157993,0.27369308,0.29788682,-0.042327821,12.973827
"AUS",2021,"Male","47",115720,0.6002388,0.32273009,0.27750871,0.075338997,12.211643
"AUS",2022,"Male","47",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","48",172284,0.55164289,0.27179599,0.27984691,-0.014594439,12.303607
"AUS",2003,"All genders","48",178341,0.55178928,0.27944762,0.2723417,0.012877953,12.149357
"AUS",2004,"All genders","48",184945,0.55881703,0.28361902,0.27519798,0.015069393,11.316746
"AUS",2005,"All genders","48",195601,0.56926143,0.30575269,0.26350871,0.074208416,11.319901
"AUS",2006,"All genders","48",203630,0.59077704,0.30764672,0.28313029,0.041498624,11.547509
"AUS",2007,"All genders","48",207860,0.59324032,0.32412061,0.26911968,0.09271273,10.975492
"AUS",2008,"All genders","48",217456,0.61315787,0.29687881,0.31627908,-0.031639926,10.977958
"AUS",2009,"All genders","48",218320,0.57867771,0.2632857,0.31539202,-0.090043768,12.006436
"AUS",2010,"All genders","48",217987,0.56972897,0.3024359,0.2672931,0.061683383,11.815627
"AUS",2011,"All genders","48",217669,0.5750612,0.3005057,0.2745555,0.045125969,12.124639
"AUS",2012,"All genders","48",211672,0.58050001,0.27770978,0.30279019,-0.043204844,12.914507
"AUS",2013,"All genders","48",208524,0.57824421,0.26933771,0.3089065,-0.068429187,13.267575
"AUS",2014,"All genders","48",210766,0.57710266,0.27374288,0.30335981,-0.051320024,13.441826
"AUS",2015,"All genders","48",213109,0.58289522,0.27512401,0.30777121,-0.056008682,13.139401
"AUS",2016,"All genders","48",223498,0.57058632,0.28845501,0.28213131,0.011082802,12.876584
"AUS",2017,"All genders","48",227413,0.55519974,0.29430211,0.26089761,0.060166635,12.692863
"AUS",2018,"All genders","48",243208,0.5450334,0.2872293,0.2578041,0.05398789,12.643456
"AUS",2019,"All genders","48",245300,0.56848103,0.27633631,0.29214472,-0.027808147,11.629699
"AUS",2020,"All genders","48",238452,0.58771229,0.29905242,0.2886599,0.017683001,11.905061
"AUS",2021,"All genders","48",231481,0.63432777,0.34142882,0.29289901,0.076505877,11.319465
"AUS",2022,"All genders","48",NA,NA,NA,NA,NA,NA
"AUS",2002,"Female","48",85650,0.58082151,0.28741738,0.2934041,-0.010307333,11.247916
"AUS",2003,"Female","48",88313,0.58304501,0.29343221,0.2896128,0.0065507912,11.142692
"AUS",2004,"Female","48",92076,0.5986433,0.29798371,0.3006596,-0.0044699255,10.535835
"AUS",2005,"Female","48",97009,0.60349363,0.32267183,0.2808218,0.069346264,10.634053
"AUS",2006,"Female","48",101153,0.62751871,0.326601,0.30091769,0.040928364,10.807639
"AUS",2007,"Female","48",103728,0.62915707,0.34355929,0.2855978,0.092125632,10.289996
"AUS",2008,"Female","48",108236,0.64378262,0.32253459,0.32124799,0.0019984946,10.254951
"AUS",2009,"Female","48",108870,0.60489458,0.2834802,0.32141438,-0.062712058,11.046562
"AUS",2010,"Female","48",108394,0.59717661,0.309403,0.28777361,0.036219425,11.12935
"AUS",2011,"Female","48",107677,0.59403038,0.30838779,0.28564259,0.03828961,11.438665
"AUS",2012,"Female","48",104673,0.59915727,0.29300308,0.30615419,-0.021949343,11.922251
"AUS",2013,"Female","48",103137,0.5853281,0.28751561,0.29781252,-0.017591691,12.025633
"AUS",2014,"Female","48",103917,0.59085178,0.29539299,0.29545879,-0.00011137062,12.235921
"AUS",2015,"Female","48",105045,0.59320921,0.29707432,0.29613489,0.0015836383,11.95229
"AUS",2016,"Female","48",110759,0.58989531,0.31097031,0.278925,0.054323714,11.618098
"AUS",2017,"Female","48",112784,0.57335848,0.3072252,0.26613331,0.071668759,11.585502
"AUS",2018,"Female","48",121459,0.56288999,0.30631828,0.25657168,0.088377133,11.485125
"AUS",2019,"Female","48",122264,0.59217739,0.29584649,0.2963309,-0.00081800984,10.61059
"AUS",2020,"Female","48",118694,0.60978222,0.32219121,0.28759098,0.056741942,10.978719
"AUS",2021,"Female","48",115747,0.66497999,0.35804561,0.30693439,0.076861292,10.542612
"AUS",2022,"Female","48",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","48",86634,0.5210619,0.2544637,0.26659819,-0.023288006,13.473574
"AUS",2003,"Male","48",90028,0.51749229,0.2617622,0.25573009,0.011656423,13.515356
"AUS",2004,"Male","48",92869,0.51637661,0.26598841,0.25038821,0.030210905,12.436068
"AUS",2005,"Male","48",98592,0.53115553,0.28369191,0.2474636,0.068206601,12.543045
"AUS",2006,"Male","48",102477,0.5500803,0.2859574,0.2641229,0.039693281,12.771487
"AUS",2007,"Male","48",104132,0.5520153,0.30080929,0.25120601,0.089858532,11.989671
"AUS",2008,"Male","48",109220,0.58139753,0.26917559,0.31222191,-0.0740394,11.746605
"AUS",2009,"Male","48",109450,0.54855442,0.2394781,0.30907631,-0.12687567,13.040022
"AUS",2010,"Male","48",109593,0.54014468,0.29303721,0.24710751,0.085032217,12.735806
"AUS",2011,"Male","48",109992,0.55278301,0.29014391,0.26263911,0.049756959,13.207907
"AUS",2012,"Male","48",106999,0.56225955,0.26290888,0.29935071,-0.064813182,14.049226
"AUS",2013,"Male","48",105387,0.5672732,0.24828719,0.318986,-0.12462921,14.479297
"AUS",2014,"Male","48",106849,0.56299782,0.25108618,0.31191161,-0.10803849,14.752404
"AUS",2015,"Male","48",108064,0.57167804,0.25204602,0.31963199,-0.11822385,14.30599
"AUS",2016,"Male","48",112739,0.54991722,0.26388839,0.2860288,-0.040261358,14.156411
"AUS",2017,"Male","48",114629,0.53226757,0.2776995,0.2545681,0.04345822,14.196074
"AUS",2018,"Male","48",121749,0.52501297,0.2643404,0.2606726,0.0069861161,13.927681
"AUS",2019,"Male","48",123036,0.54116821,0.2526007,0.28856748,-0.066461377,12.714128
"AUS",2020,"Male","48",119758,0.56330109,0.27182341,0.29147771,-0.034891292,12.863814
"AUS",2021,"Male","48",115734,0.59990889,0.32099158,0.27891731,0.070134424,12.347206
"AUS",2022,"Male","48",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","49",166637,0.54495531,0.26582339,0.27913192,-0.024421314,12.427866
"AUS",2003,"All genders","49",172860,0.53309911,0.2642464,0.26885271,-0.008640619,12.204
"AUS",2004,"All genders","49",180443,0.54680449,0.2775479,0.26925659,0.015163197,11.291932
"AUS",2005,"All genders","49",190462,0.5651511,0.30119839,0.2639527,0.065903954,11.616199
"AUS",2006,"All genders","49",197425,0.57703626,0.29609239,0.2809439,0.026252234,11.67697
"AUS",2007,"All genders","49",205361,0.5867312,0.31320852,0.2735227,0.067638837,11.102679
"AUS",2008,"All genders","49",209764,0.59771889,0.28586832,0.31185058,-0.04346903,11.226902
"AUS",2009,"All genders","49",215354,0.56922734,0.256302,0.31292531,-0.099473983,12.107024
"AUS",2010,"All genders","49",217267,0.55662251,0.29099178,0.26563069,0.045562461,12.041471
"AUS",2011,"All genders","49",220030,0.56008381,0.28997082,0.27011299,0.035455093,12.185201
"AUS",2012,"All genders","49",218267,0.5705533,0.2683177,0.3022356,-0.059447389,12.751237
"AUS",2013,"All genders","49",210913,0.56881392,0.2595987,0.30921519,-0.08722797,13.586468
"AUS",2014,"All genders","49",207397,0.56853294,0.26437572,0.3041572,-0.069972165,13.614973
"AUS",2015,"All genders","49",209432,0.56974202,0.2635138,0.30622819,-0.074971452,13.149382
"AUS",2016,"All genders","49",212861,0.56301492,0.28431001,0.27870491,0.0099555114,12.828651
"AUS",2017,"All genders","49",223507,0.54724884,0.2864427,0.26080611,0.0468463,12.954649
"AUS",2018,"All genders","49",227959,0.5357635,0.28009108,0.2556724,0.045577351,12.73001
"AUS",2019,"All genders","49",244006,0.56249326,0.27047229,0.29202101,-0.038309291,11.711158
"AUS",2020,"All genders","49",246114,0.58555126,0.29571289,0.2898384,0.0100324,12.114825
"AUS",2021,"All genders","49",235640,0.62702948,0.33304879,0.29398069,0.062306646,11.365437
"AUS",2022,"All genders","49",NA,NA,NA,NA,NA,NA
"AUS",2002,"Female","49",82589,0.56966209,0.27803811,0.29162401,-0.023849042,11.266778
"AUS",2003,"Female","49",86166,0.56023699,0.2765933,0.28364369,-0.012584665,11.154919
"AUS",2004,"Female","49",89559,0.57988548,0.29032612,0.28955939,0.0013221996,10.582694
"AUS",2005,"Female","49",94763,0.59820938,0.31555557,0.28265381,0.055000413,11.073952
"AUS",2006,"Female","49",98485,0.6169253,0.3166151,0.30031019,0.02642931,11.075951
"AUS",2007,"Female","49",102425,0.61664683,0.32477289,0.2918739,0.053351432,10.495554
"AUS",2008,"Female","49",105290,0.62204635,0.30388638,0.31816,-0.022946222,10.507002
"AUS",2009,"Female","49",107882,0.59458828,0.27603149,0.31855679,-0.071520567,11.17641
"AUS",2010,"Female","49",108589,0.58016872,0.29404262,0.28612611,0.013645186,11.320511
"AUS",2011,"Female","49",109285,0.58074659,0.29560849,0.2851381,0.018029189,11.54498
"AUS",2012,"Female","49",108064,0.58812428,0.27731898,0.31080532,-0.056937519,11.894968
"AUS",2013,"Female","49",104472,0.5772438,0.27599621,0.3012476,-0.043744754,12.371301
"AUS",2014,"Female","49",103063,0.57080078,0.28136152,0.28943929,-0.014151646,12.340858
"AUS",2015,"Female","49",103792,0.57670301,0.282453,0.29425001,-0.020455955,11.987405
"AUS",2016,"Female","49",105680,0.57871771,0.30204159,0.27667612,0.043830473,11.594789
"AUS",2017,"Female","49",111384,0.56594563,0.29876381,0.26718178,0.055803996,12.071528
"AUS",2018,"Female","49",113657,0.55623627,0.30054379,0.25569248,0.080633543,11.661066
"AUS",2019,"Female","49",122497,0.58278847,0.2884807,0.2943078,-0.0099986522,10.641528
"AUS",2020,"Female","49",123061,0.60365587,0.31469348,0.28896239,0.042625424,11.250363
"AUS",2021,"Female","49",118259,0.65839672,0.34941199,0.3089847,0.061402641,10.552488
"AUS",2022,"Female","49",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","49",84048,0.51737976,0.2518869,0.26549289,-0.026297864,13.881177
"AUS",2003,"Male","49",86694,0.50406641,0.24995038,0.254116,-0.0082640294,13.646231
"AUS",2004,"Male","49",90884,0.51126862,0.2621088,0.24915981,0.025327176,12.229901
"AUS",2005,"Male","49",95699,0.52898598,0.28234488,0.2466411,0.067494757,12.566209
"AUS",2006,"Male","49",98940,0.53718668,0.27614069,0.26104599,0.028099537,12.730988
"AUS",2007,"Male","49",102936,0.5526275,0.30038351,0.252244,0.087110236,12.150598
"AUS",2008,"Male","49",104474,0.57283401,0.265789,0.30704501,-0.072020881,12.032729
"AUS",2009,"Male","49",107472,0.54325289,0.23648539,0.30676749,-0.12937272,13.083635
"AUS",2010,"Male","49",108678,0.53223038,0.2876215,0.24460889,0.080815762,13.046534
"AUS",2011,"Male","49",110745,0.53746223,0.28163242,0.25582981,0.048008233,13.045994
"AUS",2012,"Male","49",110203,0.55107212,0.25698951,0.29408258,-0.067310743,13.894353
"AUS",2013,"Male","49",106441,0.5583716,0.24072939,0.31764221,-0.13774486,14.851707
"AUS",2014,"Male","49",104334,0.56468964,0.24521971,0.3194699,-0.1314885,14.939801
"AUS",2015,"Male","49",105640,0.56217289,0.24261329,0.3195596,-0.13687305,14.258152
"AUS",2016,"Male","49",107181,0.5440979,0.26349449,0.28060341,-0.031444557,14.15167
"AUS",2017,"Male","49",112123,0.52523518,0.27154928,0.25368589,0.034010276,14.101257
"AUS",2018,"Male","49",114302,0.51467139,0.25813681,0.25653461,0.0031130596,13.970476
"AUS",2019,"Male","49",121509,0.5397864,0.24906449,0.29072189,-0.077173866,12.924414
"AUS",2020,"Male","49",123053,0.56533152,0.27290159,0.29242989,-0.034543093,13.035602
"AUS",2021,"Male","49",117381,0.59131062,0.31234369,0.2789669,0.056445431,12.481524
"AUS",2022,"Male","49",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","50",164716,0.5399313,0.25530028,0.28463101,-0.054323077,12.556907
"AUS",2003,"All genders","50",166708,0.53428352,0.25976321,0.27452031,-0.027620347,12.414882
"AUS",2004,"All genders","50",174142,0.537817,0.2640458,0.2737712,-0.018083088,11.373748
"AUS",2005,"All genders","50",185661,0.56269211,0.2902441,0.272448,0.031626709,11.863968
"AUS",2006,"All genders","50",191480,0.57202554,0.28044382,0.29158169,-0.019470936,11.79223
"AUS",2007,"All genders","50",198233,0.58684361,0.29538542,0.29145819,0.006692125,11.455885
"AUS",2008,"All genders","50",206435,0.598409,0.27521548,0.32319352,-0.080176003,11.076717
"AUS",2009,"All genders","50",207441,0.55678368,0.24127969,0.31550401,-0.13330908,12.029149
"AUS",2010,"All genders","50",213733,0.55235678,0.27708131,0.2752755,0.0032692857,12.132098
"AUS",2011,"All genders","50",218396,0.5529899,0.2768935,0.2760964,0.001441424,12.332698
"AUS",2012,"All genders","50",220005,0.5655899,0.25784171,0.3077482,-0.088237949,13.105258
"AUS",2013,"All genders","50",216716,0.56315762,0.24852681,0.31463081,-0.11738098,13.496453
"AUS",2014,"All genders","50",209076,0.56612539,0.25400481,0.31212059,-0.10265531,13.521281
"AUS",2015,"All genders","50",205756,0.56748581,0.25706571,0.3104201,-0.094018884,13.13375
"AUS",2016,"All genders","50",208514,0.55511671,0.27113232,0.28398439,-0.02315202,12.762556
"AUS",2017,"All genders","50",212704,0.54168892,0.2798337,0.26185521,0.033189695,13.07701
"AUS",2018,"All genders","50",223303,0.5279848,0.26915169,0.25883311,0.019543322,12.955319
"AUS",2019,"All genders","50",228297,0.55608082,0.2620306,0.29405019,-0.057580814,11.914849
"AUS",2020,"All genders","50",244533,0.58001179,0.28782648,0.29218531,-0.0075150682,12.201969
"AUS",2021,"All genders","50",242934,0.62024403,0.32346758,0.29677641,0.043033335,11.431505
"AUS",2022,"All genders","50",NA,NA,NA,NA,NA,NA
"AUS",2002,"Female","50",81450,0.56365871,0.25834799,0.3053107,-0.08331763,11.606655
"AUS",2003,"Female","50",82836,0.56696218,0.27155107,0.29541111,-0.042084001,11.455608
"AUS",2004,"Female","50",86912,0.5732584,0.2723428,0.3009156,-0.04984279,10.695188
"AUS",2005,"Female","50",92007,0.58624828,0.29761121,0.2886371,0.015307687,11.236426
"AUS",2006,"Female","50",95518,0.59491444,0.2917099,0.30320448,-0.019321395,11.208156
"AUS",2007,"Female","50",99320,0.61564261,0.305089,0.31055361,-0.0088762753,10.945827
"AUS",2008,"Female","50",103520,0.61907244,0.29320961,0.3258628,-0.052745335,10.457518
"AUS",2009,"Female","50",104659,0.57442278,0.252161,0.32226178,-0.12203692,11.22423
"AUS",2010,"Female","50",107101,0.57357693,0.27864081,0.29493609,-0.028409936,11.474994
"AUS",2011,"Female","50",108988,0.57063007,0.27899837,0.2916317,-0.022139253,11.702019
"AUS",2012,"Female","50",109275,0.57601547,0.26629919,0.30971628,-0.075374879,12.088561
"AUS",2013,"Female","50",107407,0.56926429,0.26053607,0.30872822,-0.084656887,12.495006
"AUS",2014,"Female","50",103953,0.57488632,0.27103329,0.30385301,-0.057089057,12.420465
"AUS",2015,"Female","50",102737,0.56740189,0.27052021,0.29688171,-0.046460006,12.017526
"AUS",2016,"Female","50",103809,0.56675148,0.28659829,0.28015319,0.011372021,11.451091
"AUS",2017,"Female","50",105917,0.55261701,0.2863121,0.26630491,0.036204446,12.103218
"AUS",2018,"Female","50",111707,0.54633051,0.28621301,0.2601175,0.047765061,12.005884
"AUS",2019,"Female","50",114375,0.57312298,0.27661809,0.29650491,-0.034699049,10.793732
"AUS",2020,"Female","50",123045,0.59300989,0.3034963,0.28951359,0.023579225,11.284971
"AUS",2021,"Female","50",122345,0.65293205,0.3371343,0.31579781,0.032677975,10.800917
"AUS",2022,"Female","50",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","50",83266,0.5153026,0.25089222,0.26441041,-0.026233489,13.802354
"AUS",2003,"Male","50",83872,0.49824721,0.2450228,0.2532244,-0.016460903,13.673451
"AUS",2004,"Male","50",87230,0.4992151,0.25250572,0.24670939,0.011610883,12.292879
"AUS",2005,"Male","50",93654,0.5358935,0.27777579,0.25811771,0.036682826,12.929385
"AUS",2006,"Male","50",95962,0.54740721,0.26783371,0.2795735,-0.021446174,12.747808
"AUS",2007,"Male","50",98913,0.55242062,0.28356072,0.26885989,0.026611662,12.303688
"AUS",2008,"Male","50",102915,0.5764904,0.2552366,0.32125381,-0.11451571,11.839424
"AUS",2009,"Male","50",102782,0.53561109,0.22742029,0.30819079,-0.15080066,13.064612
"AUS",2010,"Male","50",106632,0.5301457,0.27463919,0.25550652,0.036089461,13.22436
"AUS",2011,"Male","50",109408,0.5326128,0.27182201,0.2607908,0.0207115,13.292209
"AUS",2012,"Male","50",110730,0.5524326,0.24662359,0.30580899,-0.10713597,14.248921
"AUS",2013,"Male","50",109309,0.55588919,0.23450568,0.32138351,-0.15628622,14.527843
"AUS",2014,"Male","50",105123,0.5587005,0.2374907,0.32120982,-0.14984615,14.730205
"AUS",2015,"Male","50",103019,0.56475729,0.24056429,0.324193,-0.14807904,14.280837
"AUS",2016,"Male","50",104705,0.54331112,0.25386232,0.2894488,-0.065499261,14.23329
"AUS",2017,"Male","50",106787,0.52843291,0.27193171,0.2565012,0.029200509,14.311116
"AUS",2018,"Male","50",111596,0.50531667,0.2478146,0.25750211,-0.019171173,13.961927
"AUS",2019,"Male","50",113922,0.53623301,0.24399471,0.2922383,-0.089967571,13.161518
"AUS",2020,"Male","50",121488,0.56285089,0.26780218,0.29504871,-0.048408087,13.166041
"AUS",2021,"Male","50",120589,0.58447742,0.30714312,0.2773343,0.051000804,12.387774
"AUS",2022,"Male","50",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","51",157194,0.53766,0.25120369,0.28645629,-0.065566719,12.850045
"AUS",2003,"All genders","51",164125,0.53051293,0.25229451,0.27821839,-0.048865687,12.677406
"AUS",2004,"All genders","51",167701,0.53890592,0.25854301,0.2803629,-0.040489238,11.502604
"AUS",2005,"All genders","51",178575,0.5557757,0.27910239,0.27667329,0.0043706442,11.878778
"AUS",2006,"All genders","51",186258,0.583323,0.27628112,0.30704188,-0.052733675,12.026051
"AUS",2007,"All genders","51",191884,0.58214098,0.29485378,0.28728721,0.012997833,11.325791
"AUS",2008,"All genders","51",198605,0.59416676,0.2728605,0.32130629,-0.081535682,11.409507
"AUS",2009,"All genders","51",203663,0.56344509,0.24279802,0.32064712,-0.13816626,12.20048
"AUS",2010,"All genders","51",205719,0.54077679,0.27496871,0.26580811,0.016939722,12.184394
"AUS",2011,"All genders","51",214150,0.5458464,0.27146021,0.2743862,-0.0053604678,12.402195
"AUS",2012,"All genders","51",217959,0.55909818,0.25509357,0.30400461,-0.087482013,12.868133
"AUS",2013,"All genders","51",217857,0.55643272,0.2437391,0.3126936,-0.12392244,13.736917
"AUS",2014,"All genders","51",214466,0.55565161,0.2501291,0.3055225,-0.099690877,13.599549
"AUS",2015,"All genders","51",207027,0.56546408,0.25488481,0.3105793,-0.09849342,13.193186
"AUS",2016,"All genders","51",204596,0.55530649,0.2683405,0.286966,-0.033540934,13.237133
"AUS",2017,"All genders","51",208007,0.53909588,0.2757729,0.26332301,0.023094019,13.052107
"AUS",2018,"All genders","51",212138,0.52878469,0.26487949,0.2639052,0.0018425222,13.090685
"AUS",2019,"All genders","51",223304,0.55095011,0.25914052,0.29180959,-0.059295874,11.827025
"AUS",2020,"All genders","51",228542,0.5832786,0.2847046,0.298574,-0.023778353,12.274627
"AUS",2021,"All genders","51",240874,0.61971366,0.3206974,0.2990163,0.034985673,11.669727
"AUS",2022,"All genders","51",NA,NA,NA,NA,NA,NA
"AUS",2002,"Female","51",76484,0.5579319,0.25404829,0.30388361,-0.089321516,11.909984
"AUS",2003,"Female","51",81054,0.55401707,0.25672668,0.29729038,-0.073217422,11.706264
"AUS",2004,"Female","51",83369,0.57359409,0.26479438,0.30879971,-0.076718599,10.713696
"AUS",2005,"Female","51",88870,0.58698273,0.28775591,0.29922679,-0.019542115,11.283415
"AUS",2006,"Female","51",92530,0.60413498,0.28284928,0.32128569,-0.063622229,11.439468
"AUS",2007,"Female","51",96032,0.61042881,0.30240822,0.30802059,-0.0091941487,10.938984
"AUS",2008,"Female","51",99658,0.60805309,0.2855382,0.32251489,-0.060811624,10.735454
"AUS",2009,"Female","51",102555,0.5775032,0.25141239,0.32609081,-0.12931256,11.281985
"AUS",2010,"Female","51",103883,0.56216908,0.2765227,0.28564638,-0.016229428,11.571875
"AUS",2011,"Female","51",107174,0.56424141,0.27329391,0.2909475,-0.03128729,11.595111
"AUS",2012,"Female","51",108667,0.5697403,0.26048279,0.30925751,-0.085608691,12.137931
"AUS",2013,"Female","51",108276,0.56507581,0.2549924,0.31008339,-0.097493105,12.797132
